winner,fight_duration_lastrnd,fight_duration_lastrnd_time,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference,decision_method_1,decision_method_2,decision_method_3,decision_method_4,decision_method_5,decision_method_6,decision_method_7,decision_method_8,stance_x_1,stance_x_2,stance_x_3,stance_y_1,stance_y_2,stance_y_3,time_format_1,time_format_2,time_format_3,weight_class_1,weight_class_2,weight_class_3,weight_class_4,weight_class_5,weight_class_6,weight_class_7,weight_class_8,weight_class_9,weight_class_10,weight_class_11,weight_class_12,weight_class_13,weight_class_14,weight_class_15,weight_class_16,weight_class_17,weight_class_18,weight_class_19,weight_class_20,weight_class_21,weight_class_22,weight_class_23,weight_class_24,weight_class_25,weight_class_26,weight_class_27,weight_class_28,weight_class_29,weight_class_30,weight_class_31,weight_class_32,weight_class_33,weight_class_34,weight_class_35,weight_class_36,weight_class_37,weight_class_38,weight_class_39,weight_class_40,weight_class_41,weight_class_42,weight_class_43,weight_class_44,weight_class_45,weight_class_46,weight_class_47,weight_class_48,weight_class_49,weight_class_50,weight_class_51,weight_class_52,weight_class_53,weight_class_54,weight_class_55,weight_class_56,weight_class_57,weight_class_58,weight_class_59,weight_class_60,weight_class_61
0,2,146,"February 24, 2018",101,687,69,1.0,4.0,7.0,19,72.0,3.96,0.56,3.81,0.35,0.2,0.91,0.7,0.35,2,479,70,0.0,2.0,14.0,730,71.0,2.68,0.46,2.92,0.61,3.1,3.06,0.0,0.54,3,0.5833333333333334,0.875,1.0,12.0,16.0,0.3341666666666666,0.37625,26,23,3,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"March 03, 2018",68,739,74,0.0,0.0,10.0,496,79.0,2.64,0.53,3.45,0.47,1.2,3.25,1.0,0.42,7,446,75,0.0,3.0,8.0,7,76.0,4.79,0.43,3.85,0.46,0.0,0.0,0.64,0.0,7,1.0,0.7272727272727273,3.0,10.0,11.0,0.465,0.35,29,30,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"April 14, 2018",53,189,66,0.0,3.0,13.0,612,67.0,4.05,0.54,6.0,0.51,0.4,0.37,0.7,0.25,2,1000,68,0.0,6.0,8.0,884,73.0,4.12,0.52,4.12,0.51,0.5,2.71,1.0,0.41,2,0.8125,0.5714285714285714,-6.0,16.0,14.0,0.4,0.33,32,36,-4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2,261,"March 17, 2018",72,749,76,0.0,4.0,13.0,649,77.0,3.3,0.54,3.97,0.53,0.0,0.0,0.28,0.0,12,453,75,0.0,0.0,11.0,320,77.0,2.53,0.35,2.95,0.7,3.2,3.16,1.0,0.66,12,0.7647058823529411,1.0,0.0,17.0,11.0,0.2335294117647059,0.5590909090909091,34,28,6,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"April 07, 2018",26,273,66,0.0,8.0,7.0,98,64.0,5.66,0.57,4.48,0.42,0.4,0.71,0.68,0.4,1,459,68,0.0,4.0,6.0,101,67.0,4.39,0.57,4.86,0.35,0.0,1.3,0.72,0.25,1,0.4666666666666667,0.6,-3.0,15.0,10.0,0.3253333333333333,0.486,29,30,-1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,3,292,"April 21, 2018",7,187,72,0.0,5.0,17.0,74,73.0,2.45,0.59,2.7,0.36,1.1,0.68,0.64,0.25,5,782,71,2.0,10.0,34.0,642,73.0,3.2,0.58,2.23,0.36,0.3,1.65,0.63,0.48,5,0.7727272727272727,0.7391304347826086,0.0,22.0,46.0,0.1727272727272727,0.0549999999999999,28,33,-5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,260,"May 12, 2018",112,520,73,0.0,3.0,11.0,654,73.0,3.96,0.52,2.75,0.48,1.1,1.08,0.8,0.26,6,317,76,0.0,3.0,8.0,485,81.0,3.64,0.21,0.65,0.26,0.0,0.0,0.0,0.0,7,0.7857142857142857,0.7272727272727273,-8.0,14.0,11.0,0.275,0.059090909090909,29,29,0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,136,"May 19, 2018",124,52,71,0.0,2.0,10.0,187,72.0,3.73,0.5,1.95,0.44,1.3,3.06,0.0,0.36,4,740,72,0.0,2.0,8.0,381,77.0,1.8,0.59,5.4,0.5,0.0,1.0,0.71,1.0,4,0.8333333333333334,0.8,-5.0,12.0,10.0,0.2708333333333333,0.54,22,34,-12,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,26,"May 19, 2018",124,200,68,0.0,2.0,8.0,785,67.0,2.77,0.55,3.65,0.58,0.0,1.27,0.88,1.0,0,297,64,0.0,3.0,6.0,1054,66.0,7.22,0.58,5.4,0.44,0.3,0.0,0.83,0.0,0,0.8,0.6666666666666666,1.0,10.0,9.0,0.365,0.6333333333333333,29,29,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,3,292,"May 19, 2018",124,182,67,1.0,5.0,15.0,124,70.0,2.83,0.63,2.58,0.34,0.7,2.39,0.62,0.43,1,45,65,0.0,4.0,21.0,46,67.0,3.47,0.56,4.4,0.46,1.4,0.96,0.6,0.31,1,0.7142857142857143,0.84,3.0,21.0,25.0,0.1561904761904762,0.232,24,28,-4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,32,"May 19, 2018",124,500,68,0.0,8.0,21.0,341,71.0,2.93,0.71,4.32,0.41,1.5,0.21,0.56,1.0,3,991,71,0.0,7.0,14.0,448,71.0,4.79,0.41,2.22,0.41,0.5,2.9,0.62,0.46,3,0.7241379310344828,0.6666666666666666,0.0,29.0,21.0,0.2006896551724138,0.1295238095238095,29,23,6,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 19, 2018",124,839,64,1.0,3.0,6.0,975,64.0,3.61,0.38,1.9,0.45,0.8,0.8,0.46,1.0,1,308,66,0.0,3.0,11.0,66,69.0,3.42,0.67,5.02,0.53,0.5,1.75,0.62,0.46,1,0.6,0.7857142857142857,-5.0,10.0,14.0,0.27,0.3942857142857142,22,29,-7,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,248,"May 19, 2018",124,760,71,1.0,7.0,17.0,976,75.0,5.34,0.51,5.18,0.53,1.0,0.82,0.64,0.5,5,504,70,0.0,4.0,14.0,185,71.0,3.59,0.65,4.78,0.42,0.0,1.05,0.78,0.54,5,0.68,0.7777777777777778,4.0,25.0,18.0,0.2471999999999999,0.2655555555555555,26,31,-5,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,292,"May 19, 2018",124,720,68,0.0,2.0,7.0,272,69.0,2.14,0.52,1.37,0.4,0.9,1.79,0.64,0.6,3,244,66,0.0,5.0,8.0,426,68.0,1.95,0.51,2.8,0.52,0.3,2.8,0.75,0.5,2,0.7777777777777778,0.6153846153846154,1.0,9.0,13.0,0.2522222222222222,0.2384615384615384,26,38,-12,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 19, 2018",124,78,72,0.0,7.0,23.0,1020,75.0,2.75,0.53,2.47,0.32,0.8,0.75,0.62,0.28,6,510,66,0.0,3.0,26.0,800,67.0,2.49,0.58,2.44,0.47,0.6,4.11,0.5,0.36,5,0.7666666666666667,0.896551724137931,8.0,30.0,29.0,0.109,0.1048275862068965,33,36,-3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,168,"May 19, 2018",124,577,71,0.0,4.0,13.0,422,77.0,2.82,0.66,3.72,0.51,0.0,0.18,0.51,0.33,6,265,76,0.0,0.0,12.0,323,77.0,2.24,0.57,5.03,0.52,0.4,0.39,0.84,0.16,7,0.7647058823529411,1.0,0.0,17.0,12.0,0.2188235294117647,0.4525,34,28,6,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,292,"May 12, 2018",112,335,71,0.0,4.0,14.0,994,72.0,3.69,0.5,3.01,0.46,1.0,1.39,0.75,0.52,5,1031,71,0.0,3.0,15.0,1052,74.0,2.2,0.56,1.41,0.45,0.0,1.76,1.0,0.38,5,0.7777777777777778,0.8333333333333334,-2.0,18.0,18.0,0.2227777777777777,0.0783333333333333,27,33,-6,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,292,"May 12, 2018",112,624,72,0.0,1.0,13.0,21,77.0,3.7,0.47,3.23,0.38,0.0,1.85,0.5,0.2,5,784,70,0.0,4.0,18.0,911,76.0,1.73,0.7,2.38,0.43,0.2,1.5,0.8,0.22,5,0.9285714285714286,0.8181818181818182,1.0,14.0,22.0,0.2307142857142857,0.1172727272727272,36,30,6,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,5,292,"May 19, 2018",124,707,73,0.0,9.0,28.0,258,72.0,2.01,0.63,1.82,0.43,1.0,2.49,0.61,0.25,5,751,72,0.0,1.0,15.0,635,76.0,1.6,0.57,4.2,0.54,0.2,3.96,1.0,0.5,5,0.7567567567567568,0.9375,-4.0,37.0,16.0,0.0762162162162162,0.275,40,31,9,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,213,"May 12, 2018",112,186,71,0.0,6.0,21.0,310,73.0,3.03,0.61,4.18,0.39,0.6,0.45,0.48,0.14,5,358,73,0.0,3.0,20.0,1008,76.0,3.62,0.64,4.34,0.35,0.5,1.37,0.81,0.57,5,0.7777777777777778,0.8695652173913043,-3.0,27.0,23.0,0.177037037037037,0.2104347826086956,31,27,4,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,123,"May 12, 2018",112,859,73,0.0,9.0,28.0,934,78.0,2.99,0.52,2.13,0.4,1.1,2.1,0.3,0.27,6,562,73,0.0,5.0,20.0,473,77.0,2.56,0.56,5.13,0.48,0.7,2.23,0.77,0.36,6,0.7567567567567568,0.8,1.0,37.0,25.0,0.0872972972972973,0.2332,36,29,7,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,98,"May 12, 2018",112,511,74,1.0,13.0,57.0,25,80.0,3.61,0.49,3.53,0.51,2.4,2.69,0.2,0.39,12,660,75,0.0,6.0,14.0,618,74.0,6.08,0.52,3.98,0.51,0.0,1.54,1.0,0.37,27,0.8028169014084507,0.7,6.0,71.0,20.0,0.0835211267605633,0.199,40,27,13,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,277,"May 12, 2018",112,284,73,0.0,8.0,14.0,155,78.0,2.44,0.53,1.9,0.42,0.5,2.69,0.84,0.53,6,893,73,0.0,2.0,9.0,636,74.0,1.8,0.64,3.16,0.52,0.8,1.07,0.53,0.57,6,0.6363636363636364,0.8181818181818182,4.0,22.0,11.0,0.109090909090909,0.36,33,27,6,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,247,"May 12, 2018",112,705,66,0.0,3.0,10.0,252,70.0,2.8,0.57,2.74,0.39,0.7,2.42,1.0,0.5,4,65,66,0.0,5.0,14.0,854,66.0,3.61,0.59,2.65,0.35,0.0,0.86,0.83,0.33,4,0.7692307692307693,0.7368421052631579,4.0,13.0,19.0,0.2646153846153846,0.1394736842105263,31,34,-3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,216,"May 12, 2018",112,492,63,0.0,9.0,31.0,478,67.0,4.27,0.56,5.36,0.4,0.6,0.56,0.67,0.58,2,151,66,0.0,10.0,19.0,152,66.0,5.98,0.54,5.01,0.45,0.6,1.25,0.84,0.26,2,0.775,0.6551724137931034,1.0,40.0,29.0,0.149,0.1934482758620689,27,31,-4,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,140,"May 12, 2018",112,601,64,0.0,1.0,7.0,617,63.0,4.07,0.64,3.24,0.32,0.9,0.46,0.0,0.08,0,956,63,0.0,5.0,4.0,54,64.0,3.2,0.51,3.55,0.44,1.8,1.53,0.28,0.38,0,0.875,0.4444444444444444,-1.0,8.0,9.0,0.5175000000000001,0.5944444444444444,25,26,-1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2,53,"May 12, 2018",112,0,72,0.0,14.0,26.0,984,74.0,2.83,0.5,1.59,0.46,0.6,1.02,0.53,0.6,6,802,73,0.0,8.0,24.0,717,74.0,1.57,0.61,2.59,0.53,0.4,1.21,0.75,0.65,6,0.65,0.75,0.0,40.0,32.0,0.05475,0.0934374999999999,41,39,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,153,"April 21, 2018",7,39,71,1.0,8.0,24.0,898,73.0,3.23,0.49,2.91,0.4,0.3,1.32,0.62,0.61,5,579,72,1.0,3.0,15.0,702,75.0,3.19,0.62,4.16,0.47,0.3,0.32,0.85,0.12,5,0.7272727272727273,0.7894736842105263,-2.0,33.0,19.0,0.0972727272727272,0.2347368421052631,34,24,10,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,292,"May 12, 2018",112,177,73,0.0,8.0,26.0,403,72.0,2.81,0.62,2.54,0.46,1.4,2.46,0.6,0.38,6,961,69,0.0,5.0,16.0,646,71.0,3.01,0.59,3.75,0.43,0.1,0.8,0.62,0.35,6,0.7647058823529411,0.7619047619047619,1.0,34.0,21.0,0.1158823529411764,0.1833333333333333,38,26,12,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,149,"May 12, 2018",112,699,68,0.0,4.0,18.0,52,69.0,2.87,0.56,4.62,0.51,0.6,1.73,0.8,0.38,2,994,67,0.0,8.0,10.0,920,67.0,3.33,0.64,3.39,0.45,0.9,1.14,0.64,0.26,2,0.8181818181818182,0.5555555555555556,2.0,22.0,18.0,0.2372727272727272,0.2383333333333333,29,29,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,173,"April 21, 2018",7,159,68,0.0,13.0,31.0,451,71.0,2.89,0.59,2.78,0.4,2.0,1.77,0.47,0.42,4,318,72,0.0,8.0,20.0,265,75.0,4.72,0.55,4.73,0.44,0.4,0.4,0.78,0.33,4,0.7045454545454546,0.7142857142857143,-4.0,44.0,28.0,0.1086363636363636,0.1832142857142857,34,28,6,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"April 21, 2018",7,904,75,0.0,4.0,14.0,204,79.0,2.18,0.59,4.45,0.46,0.0,4.98,0.83,0.5,7,841,74,0.0,7.0,10.0,883,76.0,3.35,0.55,4.26,0.5,0.1,4.49,0.28,0.41,7,0.7777777777777778,0.5882352941176471,3.0,18.0,17.0,0.2472222222222222,0.256470588235294,28,37,-9,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,143,"April 21, 2018",7,915,73,0.0,6.0,22.0,253,78.0,1.91,0.56,1.66,0.39,0.0,2.55,0.43,0.32,6,379,74,0.0,7.0,21.0,1081,76.0,2.19,0.57,4.44,0.47,0.1,0.83,0.68,0.4,7,0.7857142857142857,0.75,2.0,28.0,28.0,0.0592857142857142,0.1621428571428571,36,34,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"April 21, 2018",7,345,66,0.0,4.0,9.0,682,68.0,2.2,0.55,3.75,0.37,0.0,6.75,0.8,0.43,2,192,66,0.0,3.0,15.0,939,69.0,3.79,0.65,2.96,0.4,0.2,6.53,0.71,0.49,2,0.6923076923076923,0.8333333333333334,-1.0,13.0,18.0,0.2884615384615384,0.1755555555555555,27,25,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"April 21, 2018",7,465,67,0.0,3.0,18.0,47,71.0,1.95,0.66,4.85,0.5,0.8,1.91,0.51,0.29,2,340,67,0.0,2.0,15.0,147,71.0,4.74,0.55,3.41,0.45,0.5,3.72,0.78,0.48,2,0.8571428571428571,0.8823529411764706,0.0,21.0,17.0,0.269047619047619,0.23,28,26,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"April 21, 2018",7,431,73,0.0,2.0,8.0,533,78.0,2.57,0.57,3.37,0.59,0.0,0.96,0.36,0.66,26,844,76,0.0,6.0,11.0,197,78.0,5.76,0.51,5.81,0.43,0.0,0.0,0.77,0.0,19,0.8,0.6470588235294118,0.0,10.0,17.0,0.337,0.3417647058823529,30,28,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"April 21, 2018",7,767,73,0.0,3.0,14.0,860,74.0,1.86,0.63,2.89,0.4,0.2,2.13,0.58,0.44,5,470,69,0.0,6.0,15.0,31,72.0,3.03,0.59,1.81,0.31,0.1,3.72,0.66,0.52,5,0.8235294117647058,0.7142857142857143,2.0,17.0,21.0,0.1817647058823529,0.0909523809523809,34,30,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3,292,"April 21, 2018",7,809,66,1.0,7.0,22.0,338,68.0,2.39,0.69,3.6,0.39,0.3,2.36,0.65,0.31,3,809,68,0.0,11.0,26.0,248,70.0,3.65,0.61,4.59,0.49,0.5,1.06,0.6,0.5,3,0.7333333333333333,0.7027027027027027,-2.0,30.0,37.0,0.13,0.1375675675675675,36,34,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"April 14, 2018",53,384,74,0.0,7.0,17.0,268,75.0,2.96,0.62,2.84,0.4,0.8,1.66,0.66,0.44,5,493,74,0.0,12.0,35.0,1169,75.0,2.25,0.6,2.06,0.38,0.5,1.98,0.84,0.39,5,0.7083333333333334,0.7446808510638298,0.0,24.0,47.0,0.1516666666666666,0.0544680851063829,29,36,-7,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
