winner,fight_duration_lastrnd,fight_duration_lastrnd_time,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference,decision_method_DQ,decision_method_Decision - Majority,decision_method_Decision - Split,decision_method_Decision - Unanimous,decision_method_KO/TKO,decision_method_Overturned,decision_method_Submission,decision_method_TKO - Doctor's Stoppage,time_format_3 Rnd (5-5-5),time_format_3 Rnd + OT (5-5-5-5),time_format_5 Rnd (5-5-5-5-5),weight_class_Catch Weight Bout,weight_class_Featherweight Bout,weight_class_Flyweight Bout,weight_class_Heavyweight Bout,weight_class_Light Heavyweight Bout,weight_class_Lightweight Bout,weight_class_Middleweight Bout,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title Bout,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title Bout,weight_class_UFC Bantamweight Title Bout,weight_class_UFC Featherweight Title Bout,weight_class_UFC Flyweight Title Bout,weight_class_UFC Heavyweight Title Bout,weight_class_UFC Interim Bantamweight Title Bout,weight_class_UFC Interim Featherweight Title Bout,weight_class_UFC Interim Heavyweight Title Bout,weight_class_UFC Interim Light Heavyweight Title Bout,weight_class_UFC Interim Lightweight Title Bout,weight_class_UFC Interim Middleweight Title Bout,weight_class_UFC Interim Welterweight Title Bout,weight_class_UFC Light Heavyweight Title Bout,weight_class_UFC Lightweight Title Bout,weight_class_UFC Middleweight Title Bout,weight_class_UFC Welterweight Title Bout,weight_class_UFC Women's Bantamweight Title Bout,weight_class_UFC Women's Featherweight Title Bout,weight_class_UFC Women's Flyweight Title Bout,weight_class_UFC Women's Strawweight Title Bout,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 12 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 13 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 15 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 16 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 17 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 19 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 25 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 5 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 7 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter China Featherweight Tournament Title Bout,weight_class_Ultimate Fighter China Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America Featherweight Tournament Title Bout,weight_class_Welterweight Bout,weight_class_Women's Bantamweight Bout,weight_class_Women's Featherweight Bout,weight_class_Women's Flyweight Bout,weight_class_Women's Strawweight Bout
0,3,5:00,"October 19, 2013","Houston, Texas, USA","Sep 20, 1985","5' 5""",0.0,4.0,17.0,Sarah Kaufman,67.0,4.0,0.62,6.65,0.46,Orthodox,0.0,0.38,0.81,0.57,135 lbs.,"Jul 27, 1986","5' 6""",0.0,7.0,14.0,Jessica Eye,66.0,3.36,0.6,3.51,0.36,Orthodox,0.7,0.51,0.56,0.5,125 lbs.,0.8095238095238095,0.6666666666666666,1.0,21.0,21.0,0.3166666666666667,0.2004761904761904,34,33,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3:00,"October 19, 2013","Houston, Texas, USA","Apr 25, 1988","5' 11""",0.0,9.0,16.0,TJ Waldburger,75.0,2.39,0.4,2.02,0.51,Orthodox,4.8,3.03,0.4,0.46,170 lbs.,"Oct 30, 1986","6' 2""",1.0,2.0,13.0,Adlan Amagov,76.0,0.82,0.78,3.29,0.47,Orthodox,0.0,5.84,1.0,0.56,170 lbs.,0.64,0.8125,-1.0,25.0,16.0,0.2728,0.205625,31,33,-2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4:13,"October 19, 2013","Houston, Texas, USA","Sep 26, 1984","5' 3""",0.0,11.0,21.0,John Dodson,66.0,3.55,0.61,3.28,0.4,Orthodox,0.0,0.8,0.81,0.28,135 lbs.,"Nov 03, 1987","5' 6""",0.0,5.0,13.0,Darrell Montague,67.0,5.38,0.52,1.92,0.25,Southpaw,1.4,0.72,0.33,0.25,125 lbs.,0.65625,0.7222222222222222,-1.0,32.0,18.0,0.1025,0.1844444444444444,35,32,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"October 19, 2013","Houston, Texas, USA","Jan 28, 1981","6' 0""",0.0,13.0,21.0,Tim Boetsch,74.0,2.9,0.57,2.93,0.5,Orthodox,0.8,1.45,0.59,0.34,185 lbs.,"Aug 10, 1983","6' 2""",0.0,10.0,18.0,CB Dollaway,76.0,2.58,0.54,2.65,0.47,Orthodox,1.2,3.55,0.62,0.54,185 lbs.,0.6176470588235294,0.6428571428571429,-2.0,34.0,28.0,0.1097058823529412,0.1374999999999999,38,36,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1:48,"October 19, 2013","Houston, Texas, USA","Apr 20, 1979","6' 0""",2.0,19.0,38.0,Nate Marquardt,74.0,2.32,0.55,2.71,0.49,Orthodox,0.8,1.87,0.7,0.51,185 lbs.,"Feb 02, 1978","5' 9""",1.0,10.0,34.0,Hector Lombard,71.0,3.35,0.53,3.02,0.46,Southpaw,0.5,1.69,0.77,0.48,185 lbs.,0.6440677966101694,0.7555555555555555,3.0,59.0,45.0,0.0594915254237288,0.0782222222222222,40,41,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1:33,"October 19, 2013","Houston, Texas, USA","May 18, 1979","6' 2""",0.0,11.0,17.0,Gabriel Gonzaga,76.0,2.94,0.57,2.12,0.45,Orthodox,1.1,2.8,0.66,0.39,242 lbs.,"Oct 21, 1984","6' 0""",0.0,7.0,18.0,Shawn Jordan,75.0,3.3,0.47,2.87,0.5,Southpaw,0.1,1.97,0.76,0.38,260 lbs.,0.6071428571428571,0.72,1.0,28.0,25.0,0.115,0.1188,40,35,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,4:31,"October 09, 2013","Barueri, Sao Paulo, Brazil","Sep 25, 1980","5' 5""",1.0,9.0,27.0,Iliarde Santos,66.0,6.1,0.57,3.0,0.3,Orthodox,0.0,1.66,0.83,0.23,125 lbs.,"May 27, 1981","5' 3""",0.0,8.0,17.0,Chris Cariaso,63.0,2.23,0.61,3.35,0.43,Southpaw,0.8,1.11,0.57,0.39,125 lbs.,0.7297297297297297,0.68,3.0,37.0,25.0,0.081081081081081,0.166,39,38,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"October 09, 2013","Barueri, Sao Paulo, Brazil","May 13, 1983","5' 11""",0.0,3.0,12.0,Yan Cabral,73.0,1.98,0.62,2.02,0.47,Orthodox,1.2,2.89,0.37,0.35,155 lbs.,"Oct 24, 1979","6' 0""",0.0,4.0,12.0,David Mitchell,76.0,2.06,0.55,1.74,0.32,Orthodox,2.0,0.66,0.29,0.5,170 lbs.,0.8,0.75,-3.0,15.0,16.0,0.2146666666666666,0.23375,36,40,-4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,5:00,"October 19, 2013","Houston, Texas, USA","Apr 12, 1982","5' 9""",0.0,8.0,22.0,Gilbert Melendez,73.0,2.53,0.63,3.44,0.33,Orthodox,0.2,1.64,0.71,0.41,145 lbs.,"Dec 31, 1981","5' 10""",0.0,12.0,31.0,Diego Sanchez,72.0,2.91,0.57,2.75,0.38,Southpaw,0.9,1.62,0.47,0.25,170 lbs.,0.7333333333333333,0.7209302325581395,1.0,30.0,43.0,0.1213333333333333,0.0848837209302325,37,37,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,3:09,"October 19, 2013","Houston, Texas, USA","Jul 28, 1982","6' 1""",0.0,3.0,14.0,Cain Velasquez,77.0,2.33,0.57,6.37,0.57,Orthodox,0.4,5.13,0.85,0.45,240 lbs.,"Jan 30, 1984","6' 4""",0.0,6.0,21.0,Junior Dos Santos,77.0,3.09,0.58,4.76,0.48,Orthodox,0.1,0.33,0.8,0.55,238 lbs.,0.8235294117647058,0.7777777777777778,0.0,17.0,27.0,0.3982352941176471,0.1799999999999999,37,35,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"October 19, 2013","Houston, Texas, USA","Mar 20, 1979","5' 11""",0.0,2.0,22.0,Daniel Cormier,72.0,2.75,0.56,4.25,0.52,Orthodox,0.5,1.95,0.77,0.44,235 lbs.,"Jun 20, 1976","6' 0""",0.0,14.0,23.0,Roy Nelson,72.0,4.79,0.46,2.18,0.36,Orthodox,0.1,1.14,0.65,0.27,263 lbs.,0.9166666666666666,0.6216216216216216,0.0,24.0,37.0,0.1979166666666666,0.0616216216216216,40,43,-3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"October 09, 2013","Barueri, Sao Paulo, Brazil","Jul 19, 1982","5' 5""",0.0,7.0,27.0,Raphael Assuncao,66.0,2.35,0.68,3.32,0.41,Orthodox,0.3,1.54,0.8,0.38,135 lbs.,"Feb 07, 1986","5' 6""",0.0,4.0,17.0,TJ Dillashaw,67.0,3.03,0.65,5.37,0.41,Orthodox,1.0,1.68,0.86,0.37,125 lbs.,0.7941176470588235,0.8095238095238095,-1.0,34.0,21.0,0.1064705882352941,0.3033333333333333,37,33,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"October 09, 2013","Barueri, Sao Paulo, Brazil","Nov 18, 1982","6' 2""",0.0,8.0,21.0,Ildemar Alcantara,78.0,2.63,0.5,1.93,0.38,Orthodox,0.9,2.0,0.81,0.68,185 lbs.,"Dec 06, 1980","6' 1""",0.0,8.0,25.0,Igor Araujo,77.0,2.86,0.49,1.52,0.42,Orthodox,0.6,0.86,0.22,0.15,170 lbs.,0.7241379310344828,0.7575757575757576,1.0,29.0,33.0,0.0975862068965517,0.0642424242424242,37,38,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0:31,"October 09, 2013","Barueri, Sao Paulo, Brazil","Feb 26, 1980","5' 8""",0.0,5.0,24.0,Rousimar Palhares,71.0,2.04,0.59,1.75,0.51,Orthodox,4.1,3.93,0.0,0.45,170 lbs.,"Sep 01, 1980","5' 8""",0.0,7.0,17.0,Mike Pierce,70.0,2.36,0.62,2.62,0.42,Orthodox,0.2,3.08,0.71,0.42,170 lbs.,0.8275862068965517,0.7083333333333334,1.0,29.0,24.0,0.2017241379310344,0.1175,39,39,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,5:00,"October 09, 2013","Barueri, Sao Paulo, Brazil","Mar 17, 1980","6' 1""",0.0,9.0,22.0,Fabio Maldonado,75.0,4.31,0.53,5.29,0.58,Orthodox,0.6,0.44,0.61,0.57,205 lbs.,"Dec 08, 1981","6' 1""",0.0,9.0,15.0,Joey Beltran,75.0,5.27,0.54,4.92,0.36,Orthodox,0.0,0.48,0.75,0.18,185 lbs.,0.7096774193548387,0.625,0.0,31.0,24.0,0.19,0.205,39,37,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"October 09, 2013","Barueri, Sao Paulo, Brazil","Nov 12, 1982","6' 2""",0.0,3.0,16.0,Thiago Silva,74.0,2.55,0.67,3.92,0.5,Orthodox,0.7,1.03,0.7,0.47,205 lbs.,"Oct 05, 1976","6' 1""",0.0,5.0,12.0,Matt Hamill,76.0,3.8,0.61,3.69,0.42,Orthodox,0.0,3.0,0.91,0.34,205 lbs.,0.8421052631578947,0.7058823529411765,-2.0,19.0,17.0,0.2431578947368421,0.2170588235294117,37,43,-6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2:01,"September 21, 2013","Toronto, Ontario, Canada","May 03, 1985","5' 8""",0.0,6.0,17.0,John Makdessi,68.0,3.77,0.7,5.43,0.5,Orthodox,0.0,0.0,0.87,0.0,155 lbs.,"Mar 27, 1987","5' 7""",0.0,4.0,8.0,Renee Forte,71.0,2.12,0.63,2.08,0.32,Orthodox,0.0,2.32,0.66,0.58,155 lbs.,0.7391304347826086,0.6666666666666666,-3.0,23.0,12.0,0.2360869565217391,0.1733333333333333,34,32,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5:00,"October 09, 2013","Barueri, Sao Paulo, Brazil","Nov 06, 1977","6' 1""",0.0,9.0,28.0,Demian Maia,72.0,2.01,0.63,1.82,0.43,Southpaw,1.0,2.49,0.61,0.25,170 lbs.,"Jan 09, 1979","6' 0""",1.0,7.0,29.0,Jake Shields,72.0,1.8,0.56,2.45,0.36,Orthodox,1.2,2.83,0.35,0.29,170 lbs.,0.7567567567567568,0.7837837837837838,0.0,37.0,37.0,0.0762162162162162,0.0986486486486486,42,40,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,5:00,"September 21, 2013","Toronto, Ontario, Canada","Jul 25, 1981","5' 6""",0.0,3.0,26.0,Michel Prazeres,67.0,2.49,0.58,2.44,0.47,Orthodox,0.6,4.11,0.5,0.36,170 lbs.,"Dec 24, 1985","5' 10""",0.0,8.0,19.0,Jesse Ronson,72.0,2.73,0.59,3.09,0.46,Southpaw,0.3,0.67,0.61,0.4,155 lbs.,0.896551724137931,0.7037037037037037,-5.0,29.0,27.0,0.1048275862068965,0.1255555555555555,38,33,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3:01,"October 09, 2013","Barueri, Sao Paulo, Brazil","Jun 21, 1984","6' 0""",0.0,9.0,19.0,Erick Silva,74.0,4.18,0.49,2.5,0.48,Orthodox,1.4,0.85,0.56,0.35,170 lbs.,"Nov 17, 1981","6' 2""",1.0,4.0,22.0,Dong Hyun Kim,76.0,1.89,0.58,2.12,0.49,Southpaw,0.6,2.93,0.71,0.43,170 lbs.,0.6785714285714286,0.8148148148148148,-2.0,28.0,27.0,0.1392857142857143,0.1007407407407407,35,38,-3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,5:00,"September 21, 2013","Toronto, Ontario, Canada","May 30, 1982","5' 6""",0.0,12.0,25.0,Ivan Menjivar,64.0,2.76,0.65,2.78,0.37,Orthodox,1.0,0.56,0.38,0.28,145 lbs.,"Jan 06, 1985","5' 4""",0.0,10.0,23.0,Wilson Reis,65.0,3.04,0.55,1.83,0.29,Southpaw,0.6,5.15,0.47,0.42,125 lbs.,0.6756756756756757,0.696969696969697,-1.0,37.0,33.0,0.1021621621621621,0.0736363636363636,37,34,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1:27,"September 21, 2013","Toronto, Ontario, Canada","Feb 09, 1976","5' 10""",0.0,6.0,12.0,Chris Clements,70.0,2.37,0.44,3.2,0.49,Orthodox,0.3,0.0,0.32,0.0,170 lbs.,"Feb 11, 1983","6' 0""",1.0,4.0,15.0,Stephen Thompson,75.0,2.73,0.59,3.93,0.44,Orthodox,0.0,0.36,0.78,0.45,170 lbs.,0.6666666666666666,0.75,-5.0,18.0,20.0,0.1944444444444444,0.1965,43,36,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4:05,"September 21, 2013","Toronto, Ontario, Canada","Oct 10, 1984","5' 5""",0.0,5.0,12.0,Mitch Gagnon,65.0,2.21,0.61,2.76,0.46,Southpaw,1.9,1.16,0.65,0.25,135 lbs.,"May 21, 1989","5' 7""",0.0,3.0,12.0,Dustin Kimura,71.0,3.82,0.51,1.33,0.21,Orthodox,2.2,0.93,0.5,0.37,135 lbs.,0.7058823529411765,0.8,-6.0,17.0,15.0,0.2741176470588235,0.2353333333333333,35,30,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"September 21, 2013","Toronto, Ontario, Canada","Jul 20, 1983","6' 0""",0.0,19.0,31.0,Pat Healy,74.0,2.57,0.5,2.57,0.36,Orthodox,1.1,3.08,0.55,0.37,155 lbs.,"Sep 20, 1988","5' 10""",0.0,0.0,28.0,Khabib Nurmagomedov,70.0,1.65,0.67,4.11,0.49,Orthodox,0.7,5.35,0.84,0.47,155 lbs.,0.62,1.0,4.0,50.0,28.0,0.0733999999999999,0.1717857142857143,36,31,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"September 21, 2013","Toronto, Ontario, Canada","Mar 18, 1986","6' 0""",0.0,4.0,9.0,Mike Ricci,77.0,1.64,0.65,1.8,0.32,Southpaw,0.0,0.67,0.54,1.0,155 lbs.,"Oct 31, 1988","5' 10""",0.0,4.0,17.0,Myles Jury,73.0,2.16,0.66,2.94,0.42,Orthodox,0.3,2.16,0.5,0.55,145 lbs.,0.6923076923076923,0.8095238095238095,4.0,13.0,21.0,0.1384615384615384,0.1542857142857142,33,31,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4:06,"September 21, 2013","Toronto, Ontario, Canada","Mar 18, 1983","6' 4""",0.0,5.0,11.0,Brendan Schaub,78.0,2.22,0.57,2.92,0.37,Orthodox,0.4,2.32,0.72,0.46,245 lbs.,"Jul 15, 1978","6' 3""",0.0,5.0,9.0,Matt Mitrione,79.0,2.79,0.64,3.55,0.5,Switch,0.7,0.0,0.55,0.0,265 lbs.,0.6875,0.6428571428571429,-1.0,16.0,14.0,0.2075,0.3035714285714285,36,41,-5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"September 21, 2013","Toronto, Ontario, Canada","Nov 29, 1979","5' 11""",0.0,5.0,13.0,Costas Philippou,73.0,2.73,0.54,2.19,0.35,Orthodox,0.3,0.4,0.65,0.42,185 lbs.,"Oct 11, 1981","6' 3""",0.0,10.0,23.0,Francis Carmont,78.0,1.64,0.59,2.22,0.42,Orthodox,0.6,1.79,0.73,0.36,205 lbs.,0.7222222222222222,0.696969696969697,-5.0,18.0,33.0,0.1383333333333333,0.0854545454545454,39,38,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0:35,"September 21, 2013","Toronto, Ontario, Canada","Jan 31, 1987","5' 6""",0.0,9.0,36.0,Renan Barao,70.0,3.9,0.57,3.78,0.36,Orthodox,0.5,1.49,0.91,0.41,145 lbs.,"Jun 26, 1984","5' 7""",1.0,13.0,24.0,Eddie Wineland,69.0,3.51,0.7,3.41,0.29,Orthodox,0.1,0.28,0.86,0.28,135 lbs.,0.8,0.631578947368421,1.0,45.0,38.0,0.095111111111111,0.0923684210526315,32,35,-3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"August 31, 2013","Milwaukee, Wisconsin, USA","Aug 27, 1982","5' 10""",0.0,3.0,7.0,Ryan Couture,75.0,2.87,0.54,3.54,0.45,Orthodox,1.3,1.55,0.46,0.29,155 lbs.,"Apr 30, 1987","5' 10""",1.0,6.0,14.0,Al Iaquinta,70.0,4.44,0.61,4.06,0.4,Orthodox,0.2,0.64,0.74,0.18,155 lbs.,0.7,0.6666666666666666,5.0,10.0,21.0,0.484,0.2028571428571428,37,32,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
