winner,fight_duration_lastrnd,n_draw_x,n_loss_x,n_win_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,n_draw_y,n_loss_y,n_win_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference,decision_method_DQ,decision_method_Decision - Majority,decision_method_Decision - Split,decision_method_Decision - Unanimous,decision_method_KO/TKO,decision_method_Overturned,decision_method_Submission,decision_method_TKO - Doctor's Stoppage,time_format_3 Rnd (5-5-5),time_format_3 Rnd + OT (5-5-5-5),time_format_5 Rnd (5-5-5-5-5),weight_class_Catch Weight Bout,weight_class_Featherweight Bout,weight_class_Flyweight Bout,weight_class_Heavyweight Bout,weight_class_Light Heavyweight Bout,weight_class_Lightweight Bout,weight_class_Middleweight Bout,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title Bout,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title Bout,weight_class_UFC Bantamweight Title Bout,weight_class_UFC Featherweight Title Bout,weight_class_UFC Flyweight Title Bout,weight_class_UFC Heavyweight Title Bout,weight_class_UFC Interim Bantamweight Title Bout,weight_class_UFC Interim Featherweight Title Bout,weight_class_UFC Interim Heavyweight Title Bout,weight_class_UFC Interim Light Heavyweight Title Bout,weight_class_UFC Interim Lightweight Title Bout,weight_class_UFC Interim Middleweight Title Bout,weight_class_UFC Interim Welterweight Title Bout,weight_class_UFC Light Heavyweight Title Bout,weight_class_UFC Lightweight Title Bout,weight_class_UFC Middleweight Title Bout,weight_class_UFC Welterweight Title Bout,weight_class_UFC Women's Bantamweight Title Bout,weight_class_UFC Women's Featherweight Title Bout,weight_class_UFC Women's Flyweight Title Bout,weight_class_UFC Women's Strawweight Title Bout,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 12 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 13 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 15 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 16 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 17 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 19 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 25 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 5 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 7 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter China Featherweight Tournament Title Bout,weight_class_Ultimate Fighter China Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America Featherweight Tournament Title Bout,weight_class_Welterweight Bout,weight_class_Women's Bantamweight Bout,weight_class_Women's Featherweight Bout,weight_class_Women's Flyweight Bout,weight_class_Women's Strawweight Bout
0,5,0.0,7.0,17.0,74.0,2.76,0.55,3.0,0.4,0.0,1.03,0.77,0.27,0.0,0.0,18.0,80.0,2.6,0.66,4.46,0.5,0.4,0.0,0.85,0.0,0.7083333333333334,1.0,-6.0,24.0,18.0,0.125,0.27,31,30,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,8.0,20.0,63.0,7.19,0.53,4.93,0.5,0.2,0.94,0.5,0.25,0.0,6.0,6.0,64.0,7.37,0.52,4.1,0.31,0.0,0.75,0.83,0.21,0.7142857142857143,0.5,-1.0,28.0,12.0,0.1832142857142857,0.3416666666666666,37,33,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0.0,12.0,29.0,77.0,3.25,0.52,2.73,0.42,1.8,2.56,0.46,0.41,1.0,2.0,11.0,76.0,2.59,0.57,3.26,0.55,2.1,0.83,0.45,0.5,0.7073170731707317,0.7857142857142857,1.0,41.0,14.0,0.1104878048780487,0.3828571428571428,31,29,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.0,5.0,15.0,70.0,3.82,0.53,3.43,0.47,1.4,0.76,0.68,0.38,0.0,7.0,10.0,69.0,2.96,0.56,1.63,0.42,0.4,3.38,0.71,0.42,0.7142857142857143,0.5882352941176471,1.0,21.0,17.0,0.23,0.1194117647058823,26,30,-4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1.0,8.0,10.0,63.0,3.11,0.61,3.01,0.41,0.3,1.38,0.57,0.27,0.0,6.0,10.0,64.0,3.55,0.54,4.81,0.47,0.6,0.29,0.77,0.4,0.5263157894736842,0.625,-1.0,19.0,16.0,0.1742105263157894,0.3381249999999999,34,33,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.0,8.0,15.0,72.0,3.84,0.49,2.81,0.46,0.0,1.41,0.5,0.2,0.0,3.0,13.0,76.0,2.83,0.59,2.86,0.46,0.0,2.26,0.83,0.38,0.6521739130434783,0.8125,-4.0,23.0,16.0,0.1221739130434782,0.17875,28,27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0.0,2.0,14.0,62.0,1.66,0.62,2.12,0.46,0.6,4.54,0.69,0.57,0.0,1.0,8.0,65.0,9.84,0.5,4.37,0.36,0.0,1.28,0.75,0.33,0.875,0.8888888888888888,-3.0,16.0,9.0,0.17,0.4855555555555556,26,27,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,4.0,9.0,60.0,3.31,0.71,2.75,0.29,0.2,0.2,0.7,0.2,0.0,1.0,20.0,63.0,2.24,0.63,6.22,0.49,0.9,1.75,1.0,0.3,0.6923076923076923,0.9523809523809524,-3.0,13.0,21.0,0.2269230769230769,0.339047619047619,30,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.0,2.0,9.0,80.0,4.46,0.48,3.45,0.41,0.3,0.32,0.4,0.5,0.0,1.0,12.0,78.0,1.63,0.5,5.25,0.52,0.0,1.29,0.88,0.6,0.8181818181818182,0.9230769230769232,2.0,11.0,13.0,0.3409090909090909,0.4038461538461538,31,27,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,2.0,14.0,69.0,2.29,0.45,2.64,0.5,0.5,0.0,0.63,0.0,0.0,3.0,12.0,70.0,2.8,0.6,3.8,0.43,0.0,2.64,0.75,0.41,0.875,0.8,-1.0,16.0,15.0,0.19625,0.2533333333333333,27,32,-5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,6.0,10.0,70.0,3.1,0.52,1.86,0.36,0.6,2.64,0.43,0.35,0.0,6.0,13.0,72.0,3.55,0.54,2.6,0.31,1.4,0.34,0.55,0.2,0.625,0.6842105263157895,-2.0,16.0,19.0,0.15375,0.2105263157894736,29,26,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1.0,4.0,9.0,74.0,2.64,0.32,2.24,0.38,1.3,0.33,0.48,0.5,0.0,3.0,14.0,75.0,1.35,0.53,2.22,0.7,0.0,7.17,0.8,0.7,0.6428571428571429,0.8235294117647058,-1.0,14.0,17.0,0.2528571428571428,0.1305882352941176,31,33,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,5.0,14.0,66.0,3.61,0.59,2.65,0.35,0.0,0.86,0.83,0.33,0.0,5.0,13.0,70.0,3.0,0.66,3.0,0.46,0.2,0.68,0.4,0.6,0.7368421052631579,0.7222222222222222,-4.0,19.0,18.0,0.1394736842105263,0.1777777777777777,35,33,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,2.0,11.0,72.0,3.2,0.75,5.24,0.46,0.0,0.3,0.78,0.25,0.0,3.0,14.0,73.0,2.41,0.58,2.86,0.37,0.0,2.5,0.64,0.4,0.8461538461538461,0.8235294117647058,-1.0,13.0,17.0,0.4030769230769231,0.168235294117647,24,26,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,5.0,17.0,74.0,3.08,0.55,3.41,0.44,0.4,0.18,0.53,0.06,0.0,5.0,17.0,75.0,4.32,0.56,3.38,0.41,3.3,0.94,0.6,0.22,0.7727272727272727,0.7727272727272727,-1.0,22.0,22.0,0.1731818181818182,0.3036363636363636,32,29,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0.0,6.0,17.0,78.0,3.2,0.52,3.61,0.51,0.1,1.48,0.81,0.61,0.0,12.0,33.0,84.0,4.0,0.46,3.13,0.47,1.7,0.58,0.55,0.5,0.7391304347826086,0.7333333333333333,-6.0,23.0,45.0,0.1613043478260869,0.1073333333333333,34,31,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,7.0,13.0,77.0,2.95,0.58,2.98,0.45,0.2,0.95,0.5,0.55,1.0,1.0,14.0,76.0,1.27,0.57,3.2,0.37,0.0,1.0,0.25,1.0,0.65,0.875,1.0,20.0,16.0,0.159,0.2,40,33,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,7.0,30.0,76.0,3.84,0.54,3.41,0.44,1.0,2.0,0.6,0.38,0.0,4.0,14.0,79.0,2.18,0.59,4.45,0.46,0.0,4.98,0.83,0.5,0.8108108108108109,0.7777777777777778,-3.0,37.0,18.0,0.1191891891891891,0.2472222222222222,40,30,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,8.0,23.0,73.0,2.51,0.69,3.7,0.46,0.0,1.62,0.75,0.5,0.0,14.0,40.0,71.0,2.51,0.63,1.95,0.31,0.8,4.08,0.92,0.53,0.7419354838709677,0.7407407407407407,2.0,31.0,54.0,0.1193548387096774,0.0509259259259259,30,36,-6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0.0,12.0,28.0,71.0,3.34,0.63,2.89,0.38,0.5,0.0,0.62,0.0,0.0,3.0,16.0,69.0,2.94,0.58,4.24,0.42,2.0,2.05,0.8,0.66,0.7,0.8421052631578947,2.0,40.0,19.0,0.08475,0.3284210526315789,41,26,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,3.0,16.0,72.0,3.81,0.6,4.37,0.41,0.2,2.15,0.83,0.31,0.0,4.0,14.0,75.0,3.62,0.49,1.1,0.2,0.3,1.35,0.16,0.26,0.8421052631578947,0.7777777777777778,-3.0,19.0,18.0,0.2405263157894737,0.0777777777777777,31,32,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1.0,11.0,26.0,76.0,2.68,0.55,3.63,0.5,0.8,2.17,0.47,0.48,0.0,14.0,32.0,76.0,4.28,0.44,3.06,0.47,0.8,0.41,0.51,0.26,0.6842105263157895,0.6956521739130435,0.0,38.0,46.0,0.116578947368421,0.0839130434782608,38,31,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2.0,10.0,30.0,68.0,3.09,0.49,3.47,0.5,1.3,3.59,0.44,0.34,0.0,2.0,8.0,73.0,3.53,0.55,4.69,0.43,0.0,0.94,0.77,0.33,0.7142857142857143,0.8,-5.0,42.0,10.0,0.1135714285714285,0.469,35,30,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,11.0,17.0,76.0,5.34,0.55,4.26,0.42,0.0,0.53,0.83,0.23,0.0,13.0,33.0,75.0,3.2,0.55,3.05,0.44,0.1,0.09,0.82,0.16,0.6071428571428571,0.717391304347826,1.0,28.0,46.0,0.1521428571428571,0.0684782608695652,34,33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,4.0,16.0,70.0,2.87,0.67,4.25,0.36,0.6,0.58,0.93,0.3,0.0,3.0,7.0,69.0,3.89,0.57,3.32,0.46,0.0,0.61,0.58,0.18,0.8,0.7,1.0,20.0,10.0,0.2425,0.3319999999999999,30,31,-1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.0,7.0,13.0,77.0,2.68,0.61,2.96,0.38,0.2,0.35,0.76,0.33,0.0,3.0,6.0,82.0,5.3,0.46,2.6,0.35,0.0,0.74,0.0,0.66,0.65,0.6666666666666666,-5.0,20.0,9.0,0.158,0.2888888888888889,36,29,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.0,15.0,31.0,71.0,2.83,0.6,2.47,0.39,0.4,2.04,0.86,0.47,2.0,12.0,22.0,77.0,3.61,0.51,3.37,0.5,1.0,0.21,0.68,0.4,0.6739130434782609,0.6111111111111112,-6.0,46.0,36.0,0.062391304347826,0.1213888888888889,34,36,-2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0.0,1.0,13.0,71.0,2.14,0.6,3.58,0.49,0.9,7.02,0.0,0.47,0.0,2.0,12.0,72.0,2.55,0.56,3.29,0.45,0.4,4.0,0.22,0.6,0.9285714285714286,0.8571428571428571,-1.0,14.0,14.0,0.32,0.2635714285714285,33,37,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,9.0,21.0,70.0,4.14,0.53,4.44,0.39,0.1,0.96,0.62,0.17,0.0,5.0,10.0,73.0,3.74,0.6,3.0,0.4,1.0,0.42,0.5,0.33,0.7,0.6666666666666666,-3.0,30.0,15.0,0.1513333333333333,0.2666666666666666,31,35,-4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.0,4.0,22.0,68.0,3.88,0.61,4.1,0.4,0.0,0.7,0.95,0.23,1.0,6.0,22.0,67.0,3.63,0.58,3.41,0.38,0.6,0.3,0.66,0.16,0.8461538461538461,0.7586206896551724,1.0,26.0,29.0,0.1576923076923077,0.1382758620689655,30,31,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,10.0,26.0,67.0,1.61,0.52,1.59,0.36,2.1,2.92,0.22,0.32,0.0,3.0,13.0,67.0,4.05,0.54,6.0,0.51,0.4,0.37,0.7,0.25,0.7222222222222222,0.8125,0.0,36.0,16.0,0.1025,0.4,35,33,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,4.0,14.0,65.0,4.31,0.53,6.19,0.47,0.5,1.85,0.55,0.56,1.0,8.0,18.0,,1.44,0.45,2.23,0.56,0.7,1.31,0.2,0.66,0.7777777777777778,0.6666666666666666,0.0,18.0,27.0,0.3716666666666667,0.1085185185185185,33,33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,0.0,1.0,12.0,70.0,4.16,0.58,7.14,0.48,0.6,1.24,0.27,0.5,0.0,10.0,35.0,71.0,2.79,0.49,2.72,0.45,0.8,1.44,0.6,0.62,0.9230769230769232,0.7777777777777778,-1.0,13.0,45.0,0.5953846153846153,0.0782222222222222,27,39,-12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.0,8.0,26.0,73.0,4.02,0.61,4.83,0.48,0.6,1.06,0.5,0.18,0.0,4.0,14.0,72.0,3.69,0.5,3.01,0.46,1.0,1.39,0.75,0.52,0.7647058823529411,0.7777777777777778,1.0,34.0,18.0,0.1597058823529411,0.2227777777777777,33,28,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0.0,2.0,6.0,74.0,3.22,0.43,2.22,0.43,2.7,1.5,0.44,0.38,0.0,7.0,17.0,73.0,2.42,0.57,3.53,0.39,0.7,1.37,0.38,0.2,0.75,0.7083333333333334,1.0,8.0,24.0,0.615,0.17625,27,38,-11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0.0,5.0,12.0,74.0,4.92,0.5,4.49,0.43,0.0,2.25,1.0,0.33,0.0,3.0,11.0,73.0,3.96,0.52,2.75,0.48,1.1,1.08,0.8,0.26,0.7058823529411765,0.7857142857142857,1.0,17.0,14.0,0.2641176470588235,0.275,31,31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0.0,7.0,19.0,66.0,2.55,0.56,2.57,0.43,1.1,0.62,0.44,0.23,0.0,1.0,17.0,68.0,2.4,0.53,2.44,0.52,2.4,1.78,0.59,0.47,0.7307692307692307,0.9444444444444444,-2.0,26.0,18.0,0.1411538461538461,0.2688888888888889,35,31,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,4.0,13.0,75.0,4.15,0.52,3.06,0.45,0.1,1.51,0.76,0.4,0.0,5.0,15.0,76.0,3.55,0.48,3.07,0.38,0.0,1.81,1.0,0.4,0.7647058823529411,0.75,-1.0,17.0,20.0,0.1858823529411764,0.1535,32,33,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.0,15.0,31.0,71.0,2.83,0.6,2.47,0.39,0.4,2.04,0.86,0.47,0.0,7.0,14.0,72.0,5.0,0.44,5.65,0.48,0.3,0.26,0.47,0.33,0.6739130434782609,0.6666666666666666,-1.0,46.0,21.0,0.062391304347826,0.2833333333333333,34,30,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0.0,7.0,8.0,67.0,4.73,0.53,4.8,0.38,0.5,0.35,0.38,0.3,0.0,7.0,10.0,64.0,5.3,0.65,5.88,0.5,0.1,0.39,0.73,0.36,0.5333333333333333,0.5882352941176471,3.0,15.0,17.0,0.3533333333333333,0.3517647058823529,32,34,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
