fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y
fd1854062406d287,Montana De La Rosa,80d8aed0ca9b00f3,Nadia Kassem,6e7506127408aa9e,Montana De La Rosa,Submission,2,2:37,3 Rnd (5-5-5),Women's Flyweight Bout,"February 09, 2019","Melbourne, Victoria, Australia","Feb 14, 1995","5' 7""",0.0,5.0,10.0,Montana De La Rosa,"68""",3.28,0.47,2.49,0.31,,2.3,2.69,0.5,0.33,125 lbs.,"Nov 15, 1995","5' 5""",0.0,2.0,5.0,Nadia Kassem,"66""",4.48,0.48,3.13,0.41,Southpaw,2.8,0.46,0.4,0.33,125 lbs.
069e3e704cbf6337,Rani Yahya,94527830000ab715,Ricky Simon,5987b2458f4b5290,Ricky Simon,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"February 09, 2019","Melbourne, Victoria, Australia","Sep 12, 1984","5' 6""",0.0,10.0,26.0,Rani Yahya,"67""",1.61,0.52,1.59,0.36,Orthodox,2.1,2.92,0.22,0.32,135 lbs.,"Aug 31, 1992","5' 6""",0.0,3.0,15.0,Ricky Simon,"69""",3.79,0.65,2.96,0.4,Orthodox,0.2,6.53,0.71,0.49,135 lbs.
aa71cf96ba4e5a36,Lando Vannata,f9b200db02b488d9,Marcos Mariano,72e5e5a6edfa8223,Lando Vannata,Submission,1,4:55,3 Rnd (5-5-5),Lightweight Bout,"February 09, 2019","Melbourne, Victoria, Australia","Mar 14, 1992","5' 9""",2.0,4.0,10.0,Lando Vannata,"71""",4.77,0.54,4.41,0.42,Orthodox,0.5,1.35,0.62,0.42,155 lbs.,"Oct 12, 1986","6' 1""",0.0,6.0,6.0,Marcos Mariano,"76""",2.11,0.43,0.25,0.27,Switch,0.0,0.0,0.28,0.0,155 lbs.
e4862c4f20117cb8,Jimmy Crute,70e1f8a821b72c8b,Sam Alvey,d156513a19acf856,Jimmy Crute,KO/TKO,1,2:49,3 Rnd (5-5-5),Light Heavyweight Bout,"February 09, 2019","Melbourne, Victoria, Australia","Mar 04, 1996","6' 2""",0.0,1.0,10.0,Jimmy Crute,"74""",2.41,0.53,4.56,0.57,Orthodox,2.3,0.58,0.6,1.0,205 lbs.,"May 06, 1986","6' 2""",0.0,13.0,33.0,Sam Alvey,"75""",3.2,0.55,3.05,0.44,Southpaw,0.1,0.09,0.82,0.16,205 lbs.
c77486266b05f934,Michel Prazeres,e51fcd9cd84c0b93,Ismail Naurdiev,6a96ad1bc34fb113,Ismail Naurdiev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"February 23, 2019","Prague, Czech Republic","Jul 25, 1981","5' 6""",0.0,3.0,26.0,Michel Prazeres,"67""",2.49,0.58,2.44,0.47,Orthodox,0.6,4.11,0.5,0.36,170 lbs.,"Aug 18, 1996","5' 10""",0.0,3.0,19.0,Ismail Naurdiev,"74""",0.69,0.8,3.4,0.56,Orthodox,0.3,1.67,0.76,0.83,170 lbs.
e4b13f7f43018ec0,Damir Ismagulov,135d124172a0bea3,Joel Alvarez,58bbef3770bb2dfc,Damir Ismagulov,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"February 23, 2019","Prague, Czech Republic","Feb 03, 1991","5' 9""",0.0,2.0,19.0,Damir Ismagulov,"70""",1.87,0.69,3.76,0.43,Orthodox,0.0,1.67,1.0,0.31,155 lbs.,"Mar 02, 1994","6' 3""",0.0,2.0,16.0,Joel Alvarez,"77""",3.44,0.54,2.55,0.33,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
9af62d6e404c1002,Rustam Khabilov,9b7694d064a8a0ad,Diego Ferreira,f53d4f21d1b5f2dc,Diego Ferreira,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"February 23, 2019","Prague, Czech Republic","Nov 04, 1986","5' 8""",0.0,4.0,24.0,Rustam Khabilov,"73""",2.16,0.65,1.98,0.34,Orthodox,0.1,3.95,0.61,0.41,155 lbs.,"Jan 18, 1985","5' 9""",0.0,2.0,16.0,Diego Ferreira,"74""",3.1,0.61,5.19,0.36,Orthodox,0.9,0.57,0.7,0.2,155 lbs.
18d6df67968bf06b,Damir Hadzovic,38c626ca912c7bac,Polo Reyes,edd02825c29028fe,Damir Hadzovic,KO/TKO,2,2:03,3 Rnd (5-5-5),Lightweight Bout,"February 23, 2019","Prague, Czech Republic","Aug 08, 1986","5' 9""",0.0,5.0,13.0,Damir Hadzovic,"70""",3.0,0.66,3.0,0.46,Orthodox,0.2,0.68,0.4,0.6,155 lbs.,"Nov 07, 1984","5' 11""",0.0,8.0,8.0,Polo Reyes,"71""",5.52,0.59,6.0,0.37,,0.0,0.0,0.46,0.0,155 lbs.
4eb91cfc892a108e,Israel Adesanya,1338e2c7480bdf9e,Anderson Silva,1f454354805b6f75,Israel Adesanya,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"February 09, 2019","Melbourne, Victoria, Australia","Jul 22, 1989","6' 4""",0.0,0.0,18.0,Israel Adesanya,"80""",2.6,0.66,4.46,0.5,Switch,0.4,0.0,0.85,0.0,185 lbs.,"Apr 14, 1975","6' 2""",0.0,10.0,34.0,Anderson Silva,"77""",1.98,0.61,3.04,0.62,Southpaw,0.8,0.52,0.69,0.77,185 lbs.
4e22e3cdb8757be1,Veronica Macedo,4798e823ada58fe9,Gillian Robertson,38c7f72747f4f712,Gillian Robertson,Submission,2,3:27,3 Rnd (5-5-5),Women's Flyweight Bout,"February 23, 2019","Prague, Czech Republic","Oct 30, 1995","5' 4""",1.0,3.0,6.0,Veronica Macedo,"64""",3.61,0.38,1.9,0.45,Southpaw,0.8,0.8,0.46,1.0,125 lbs.,"May 17, 1995","5' 5""",0.0,4.0,7.0,Gillian Robertson,"63""",2.75,0.54,2.18,0.5,,1.3,3.44,0.0,0.47,125 lbs.
c827f5212a34bf2e,Daniel Teymur,fbf0537e420e698e,Chris Fishgold,bebb4ae55ac2bf6f,Chris Fishgold,Submission,2,1:10,3 Rnd (5-5-5),Featherweight Bout,"February 23, 2019","Prague, Czech Republic","Feb 03, 1988","5' 5""",0.0,3.0,7.0,Daniel Teymur,"69""",3.89,0.57,3.32,0.46,Orthodox,0.0,0.61,0.58,0.18,145 lbs.,"Jun 06, 1992","5' 8""",1.0,3.0,18.0,Chris Fishgold,"68""",2.53,0.53,2.53,0.31,Orthodox,1.5,4.55,0.33,0.5,145 lbs.
14c505d7ad55883c,Magomed Ankalaev,d802174b0c0c1f4e,Klidson Abreu,7279654c7674cd24,Magomed Ankalaev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"February 23, 2019","Prague, Czech Republic","Jun 02, 1992","6' 3""",0.0,1.0,12.0,Magomed Ankalaev,"75""",1.15,0.68,3.32,0.56,Orthodox,0.0,0.69,0.85,0.33,205 lbs.,"Dec 24, 1992","6' 0""",0.0,4.0,15.0,Klidson Abreu,"74""",2.71,0.56,2.02,0.39,Orthodox,0.0,0.67,0.8,0.2,205 lbs.
4de28817db9fc9d8,Stefan Struve,ebc1f40e00e0c481,Marcos Rogerio de Lima,ab943cd2c3c17825,Stefan Struve,Submission,2,2:21,3 Rnd (5-5-5),Heavyweight Bout,"February 23, 2019","Prague, Czech Republic","Feb 18, 1988","6' 11""",0.0,12.0,33.0,Stefan Struve,"84""",4.0,0.46,3.13,0.47,Orthodox,1.7,0.58,0.55,0.5,265 lbs.,"Jun 25, 1985","6' 1""",1.0,7.0,16.0,Marcos Rogerio de Lima,"75""",2.61,0.54,3.55,0.54,Orthodox,0.8,0.78,0.36,0.6,253 lbs.
1db00b3e736c22bf,Liz Carmouche,51a0c09cbe9b8472,Lucie Pudilova,3cf66c62d9069f43,Liz Carmouche,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"February 23, 2019","Prague, Czech Republic","Feb 19, 1984","5' 6""",0.0,7.0,13.0,Liz Carmouche,"66""",2.51,0.61,2.78,0.54,Orthodox,0.3,2.57,0.65,0.51,125 lbs.,"Jun 13, 1994","5' 8""",0.0,5.0,8.0,Lucie Pudilova,"67""",4.08,0.52,4.56,0.38,Orthodox,0.7,0.18,0.64,0.12,125 lbs.
fd438db3e60f062a,Dwight Grant,8be158ca1e5ea6a0,Carlo Pedersoli,198994b47f395af0,Dwight Grant,KO/TKO,1,4:59,3 Rnd (5-5-5),Welterweight Bout,"February 23, 2019","Prague, Czech Republic","Sep 14, 1984","6' 1""",0.0,2.0,10.0,Dwight Grant,"76""",1.92,0.71,2.87,0.36,Switch,0.0,0.36,0.78,1.0,170 lbs.,"Jun 08, 1993","5' 11""",0.0,3.0,11.0,Carlo Pedersoli,"75""",4.12,0.61,4.17,0.37,Southpaw,0.0,2.91,0.0,0.44,170 lbs.
244aa8f002274344,John Dodson,99506df1af6c8b3b,Petr Yan,d661ce4da776fc20,Petr Yan,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"February 23, 2019","Prague, Czech Republic","Sep 26, 1984","5' 3""",0.0,11.0,21.0,John Dodson,"66""",3.55,0.61,3.28,0.4,Orthodox,0.0,0.8,0.81,0.28,135 lbs.,"Feb 11, 1993","5' 7""",0.0,1.0,13.0,Petr Yan,"67""",3.42,0.66,5.76,0.45,Switch,0.3,1.54,0.85,0.46,135 lbs.
34c649f3f43a919b,Gian Villante,fcd448a2fe1a23cc,Michal Oleksiejczuk,0d65c432720accb9,Michal Oleksiejczuk,KO/TKO,1,1:34,3 Rnd (5-5-5),Light Heavyweight Bout,"February 23, 2019","Prague, Czech Republic","Aug 18, 1985","6' 3""",0.0,11.0,17.0,Gian Villante,"76""",5.34,0.55,4.26,0.42,Orthodox,0.0,0.53,0.83,0.23,205 lbs.,"Feb 22, 1995","6' 0""",0.0,3.0,14.0,Michal Oleksiejczuk,"74""",3.23,0.68,5.39,0.56,Southpaw,0.0,1.2,0.75,0.66,205 lbs.
986f0b480389ad25,Gerald Meerschaert,6ac9bc2953c47345,Jack Hermansson,0a1942069c9ad6b6,Jack Hermansson,Submission,1,4:25,3 Rnd (5-5-5),Middleweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Dec 18, 1987","6' 1""",0.0,12.0,29.0,Gerald Meerschaert,"77""",3.25,0.52,2.73,0.42,Southpaw,1.8,2.56,0.46,0.41,185 lbs.,"Jun 10, 1988","6' 1""",0.0,5.0,20.0,Jack Hermansson,"77""",2.56,0.56,5.13,0.48,Orthodox,0.7,2.23,0.77,0.36,185 lbs.
bf41783b9446891e,Trevor Smith,f797f0c57a83353e,Zak Cummings,4ba8d454f762005d,Zak Cummings,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Jan 05, 1981","6' 3""",0.0,10.0,15.0,Trevor Smith,"75""",3.31,0.51,3.29,0.55,Orthodox,0.7,1.7,0.6,0.32,185 lbs.,"Aug 02, 1984","6' 0""",0.0,7.0,23.0,Zak Cummings,"75""",2.75,0.53,2.47,0.32,Southpaw,0.8,0.75,0.62,0.28,185 lbs.
05f1e8ff81dbe05b,Adam Milstead,72ffecf712673af1,Mike Rodriguez,18b602842a24f7c5,Mike Rodriguez,KO/TKO,1,2:59,3 Rnd (5-5-5),Light Heavyweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Jul 03, 1987","6' 3""",0.0,3.0,8.0,Adam Milstead,"76""",4.79,0.43,3.85,0.46,Orthodox,0.0,0.0,0.64,0.0,205 lbs.,"Nov 28, 1988","6' 4""",0.0,3.0,10.0,Mike Rodriguez,"82""",3.38,0.45,4.31,0.52,Southpaw,0.0,0.0,0.38,0.0,205 lbs.
1b6e5363eb81c409,Dan Ige,82a5152216251682,Jordan Griffin,ebef46976554f975,Dan Ige,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Aug 06, 1991","5' 7""",0.0,2.0,12.0,Dan Ige,"71""",3.07,0.61,4.15,0.49,Orthodox,1.0,2.73,0.54,0.34,145 lbs.,"Feb 28, 1990","5' 10""",0.0,7.0,17.0,Jordan Griffin,"73""",2.71,0.52,3.15,0.46,Southpaw,1.8,0.44,0.6,0.25,145 lbs.
b69d3d55c84f5dd6,Bobby Green,887961364be5ceb3,Drakkar Klose,7cbf7c78d3b34218,Drakkar Klose,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Sep 09, 1986","5' 10""",1.0,10.0,24.0,Bobby Green,"71""",3.7,0.63,4.95,0.49,Orthodox,0.3,1.12,0.74,0.29,155 lbs.,"Mar 09, 1988","5' 9""",1.0,1.0,11.0,Drakkar Klose,"70""",3.74,0.54,3.98,0.52,Orthodox,0.0,1.67,0.68,0.3,155 lbs.
c0ab927864bb6e98,Zak Ottow,47cd337b86b1af92,Dwight Grant,8be158ca1e5ea6a0,Zak Ottow,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Dec 22, 1986","5' 11""",0.0,7.0,17.0,Zak Ottow,"72""",2.73,0.58,2.63,0.36,Orthodox,0.4,0.97,0.57,0.29,170 lbs.,"Sep 14, 1984","6' 1""",0.0,2.0,10.0,Dwight Grant,"76""",1.92,0.71,2.87,0.36,Switch,0.0,0.36,0.78,1.0,170 lbs.
92fd2127f46b0cb7,Jared Gordon,7026eca45f65377b,Joaquim Silva,ae7fe94f117f98cf,Joaquim Silva,KO/TKO,3,2:39,3 Rnd (5-5-5),Lightweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Sep 06, 1988","5' 9""",0.0,4.0,15.0,Jared Gordon,"68""",3.9,0.58,6.26,0.54,Orthodox,0.0,2.98,0.57,0.39,155 lbs.,"Feb 05, 1989","5' 8""",0.0,3.0,11.0,Joaquim Silva,"69""",4.43,0.56,3.92,0.37,Southpaw,0.7,0.24,0.64,0.5,155 lbs.
920b6f739a36e721,Edson Barboza,64a50dad704d1d49,Dan Hooker,193b9d1858bc4df3,Edson Barboza,KO/TKO,3,2:19,3 Rnd (5-5-5),Lightweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Jan 21, 1986","5' 11""",0.0,8.0,20.0,Edson Barboza,"75""",4.16,0.6,4.01,0.43,Orthodox,0.1,0.49,0.8,0.44,155 lbs.,"Feb 13, 1990","6' 0""",0.0,8.0,20.0,Dan Hooker,"75""",4.72,0.55,4.73,0.44,Switch,0.4,0.4,0.78,0.33,155 lbs.
f3e289f1423c0e6f,Jim Miller,d1941565abf50b16,Charles Oliveira,07225ba28ae309b6,Charles Oliveira,Submission,1,1:15,3 Rnd (5-5-5),Lightweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Aug 30, 1983","5' 8""",0.0,13.0,31.0,Jim Miller,"71""",2.89,0.59,2.78,0.4,Southpaw,2.0,1.77,0.47,0.42,155 lbs.,"Oct 17, 1989","5' 10""",0.0,8.0,28.0,Charles Oliveira,"74""",3.03,0.54,3.21,0.5,Orthodox,2.8,2.77,0.58,0.42,155 lbs.
4da4c5ef6a4ffc5b,Rob Font,05339613bf8e9808,Sergio Pettis,de75d1c45a39e221,Rob Font,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Jun 25, 1987","5' 8""",0.0,4.0,17.0,Rob Font,"71""",3.89,0.63,5.11,0.41,Orthodox,0.8,1.25,0.5,0.36,135 lbs.,"Aug 18, 1993","5' 6""",0.0,5.0,18.0,Sergio Pettis,"69""",2.91,0.65,3.88,0.37,Orthodox,0.4,0.85,0.67,0.4,125 lbs.
bdeca00572419011,Ashlee Evans-Smith,fc6e681bf6658faf,Andrea Lee,05fa626cb33d15b8,Andrea Lee,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Jul 09, 1987","5' 8""",0.0,4.0,6.0,Ashlee Evans-Smith,"67""",4.39,0.57,4.86,0.35,Orthodox,0.0,1.3,0.72,0.25,125 lbs.,"Feb 11, 1989","5' 6""",0.0,3.0,11.0,Andrea Lee,"69""",3.42,0.67,5.02,0.53,Orthodox,0.5,1.75,0.62,0.46,125 lbs.
58e21d505c082a9e,Jimmie Rivera,9c907996820d2d69,Aljamain Sterling,cb696ebfb6598724,Aljamain Sterling,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Jun 29, 1989","5' 4""",0.0,4.0,22.0,Jimmie Rivera,"68""",3.88,0.61,4.1,0.4,Orthodox,0.0,0.7,0.95,0.23,135 lbs.,"Jul 31, 1989","5' 7""",0.0,3.0,18.0,Aljamain Sterling,"71""",1.95,0.66,4.85,0.5,Orthodox,0.8,1.91,0.51,0.29,135 lbs.
f96f719ad667dd96,Scott Holtzman,df1eb4354d18a906,Nik Lentz,6fb1ba67bef41b37,Nik Lentz,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Sep 30, 1983","5' 9""",0.0,3.0,13.0,Scott Holtzman,"69""",3.27,0.55,4.36,0.5,Orthodox,0.2,2.37,0.64,0.58,155 lbs.,"Aug 13, 1984","5' 8""",2.0,10.0,30.0,Nik Lentz,"68""",3.09,0.49,3.47,0.5,Orthodox,1.3,3.59,0.44,0.34,155 lbs.
b9c82dfde8b66e37,Kevin Lee,ee9ebceabfd16fa7,Al Iaquinta,59279a7c978f7da0,Al Iaquinta,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Lightweight Bout,"December 15, 2018","Milwaukee, Wisconsin, USA","Sep 04, 1992","5' 9""",0.0,5.0,18.0,Kevin Lee,"77""",3.18,0.52,3.9,0.42,Orthodox,0.9,3.23,0.74,0.42,170 lbs.,"Apr 30, 1987","5' 10""",1.0,6.0,14.0,Al Iaquinta,"70""",4.44,0.61,4.06,0.4,Orthodox,0.2,0.64,0.74,0.18,155 lbs.
0d698108c5f5d1d6,Benito Lopez,773f7feacf96153e,Manny Bermudez,2dc1bc1a02961656,Manny Bermudez,Submission,1,3:09,3 Rnd (5-5-5),Bantamweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Apr 06, 1994","5' 10""",0.0,1.0,10.0,Benito Lopez,"73""",4.8,0.58,4.49,0.44,Switch,0.3,0.0,0.78,0.0,135 lbs.,"Jul 16, 1994","5' 10""",0.0,2.0,14.0,Manny Bermudez,"71""",2.68,0.46,2.92,0.61,Orthodox,3.1,3.06,0.0,0.54,145 lbs.
1521f94cafdfd783,Vicente Luque,6d4b63c767106d3a,Bryan Barberena,a331233f597090a5,Vicente Luque,KO/TKO,3,4:54,3 Rnd (5-5-5),Welterweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Nov 27, 1991","5' 11""",1.0,7.0,17.0,Vicente Luque,"75""",5.34,0.51,5.18,0.53,Orthodox,1.0,0.82,0.64,0.5,170 lbs.,"May 03, 1989","6' 0""",0.0,7.0,14.0,Bryan Barberena,"72""",5.0,0.44,5.65,0.48,Southpaw,0.3,0.26,0.47,0.33,170 lbs.
0a4247ba4ae1cca5,Andre Fili,8fd808923cffff82,Myles Jury,08e908ed6d18d6a0,Andre Fili,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Jun 25, 1990","5' 11""",0.0,6.0,20.0,Andre Fili,"74""",3.86,0.53,4.08,0.37,Orthodox,0.2,2.44,0.69,0.46,145 lbs.,"Oct 31, 1988","5' 10""",0.0,4.0,17.0,Myles Jury,"73""",2.16,0.66,2.94,0.42,Orthodox,0.3,2.16,0.5,0.55,145 lbs.
354425c41008a01f,Cortney Casey,5f179af5fffeb9f6,Cynthia Calvillo,98215d037be5bcb7,Cynthia Calvillo,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"February 17, 2019","Phoenix, Arizona, USA","May 05, 1987","5' 7""",0.0,7.0,8.0,Cortney Casey,"67""",4.73,0.53,4.8,0.38,Orthodox,0.5,0.35,0.38,0.3,115 lbs.,"Jul 13, 1987","5' 4""",1.0,1.0,8.0,Cynthia Calvillo,"64""",3.54,0.63,4.12,0.43,Orthodox,1.6,1.83,0.69,0.43,115 lbs.
4de25b19c4dedb14,Uriah Hall,65578a75fa7900e3,Bevon Lewis,899923ff6ab13917,Uriah Hall,KO/TKO,3,1:32,3 Rnd (5-5-5),Middleweight Bout,"December 29, 2018","Los Angeles, California, USA","Jul 31, 1984","6' 0""",0.0,9.0,16.0,Uriah Hall,"79""",3.57,0.53,3.31,0.5,Orthodox,0.2,0.75,0.69,0.38,185 lbs.,"May 05, 1991","6' 3""",0.0,2.0,6.0,Bevon Lewis,"79""",2.79,0.58,4.71,0.45,Orthodox,0.0,0.0,1.0,0.0,185 lbs.
c8bc7e668ffffc7c,Alex Caceres,7aa3d6964eff4877,Kron Gracie,242d36d241b43c12,Kron Gracie,Submission,1,2:06,3 Rnd (5-5-5),Featherweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Jun 20, 1988","5' 10""",0.0,12.0,15.0,Alex Caceres,"73""",2.86,0.64,3.98,0.48,Southpaw,0.8,0.53,0.58,0.75,145 lbs.,"Jul 11, 1988","5' 9""",0.0,1.0,5.0,Kron Gracie,"70""",8.13,0.53,5.15,0.41,Southpaw,0.9,0.88,0.0,0.25,145 lbs.
a212e4c197983ad1,James Vick,6256b2b1562cb8e1,Paul Felder,e5010b1b94ca5755,Paul Felder,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Feb 23, 1987","6' 3""",0.0,5.0,13.0,James Vick,"76""",3.31,0.6,4.13,0.39,Orthodox,0.7,0.26,0.57,0.33,155 lbs.,"Apr 25, 1984","5' 11""",0.0,4.0,17.0,Paul Felder,"70""",3.17,0.5,3.55,0.43,Orthodox,0.3,0.29,0.59,0.27,155 lbs.
01983cba42704c49,Francis Ngannou,8d03ce87ca14e778,Cain Velasquez,0ff11cc094e887bc,Francis Ngannou,KO/TKO,1,0:26,5 Rnd (5-5-5-5-5),Heavyweight Bout,"February 17, 2019","Phoenix, Arizona, USA","Sep 05, 1986","6' 4""",0.0,3.0,14.0,Francis Ngannou,"83""",1.97,0.48,2.15,0.37,Orthodox,0.5,0.0,0.71,0.0,250 lbs.,"Jul 28, 1982","6' 1""",0.0,3.0,14.0,Cain Velasquez,"77""",2.33,0.57,6.37,0.57,Orthodox,0.4,5.13,0.85,0.45,240 lbs.
61bf6748cf85eb84,Nathaniel Wood,329e403448756217,Andre Ewell,5f6f049d54728e88,Nathaniel Wood,Submission,3,4:12,3 Rnd (5-5-5),Bantamweight Bout,"December 29, 2018","Los Angeles, California, USA","May 08, 1993","5' 6""",0.0,3.0,16.0,Nathaniel Wood,"69""",2.94,0.58,4.24,0.42,Orthodox,2.0,2.05,0.8,0.66,135 lbs.,"Jan 21, 1988","5' 8""",0.0,6.0,15.0,Andre Ewell,"75""",3.83,0.54,3.32,0.39,Southpaw,0.0,0.26,0.61,0.5,135 lbs.
bd7a8c6c74655afc,BJ Penn,73c7cfa551289285,Ryan Hall,8866c6f509c19089,Ryan Hall,Submission,1,2:46,3 Rnd (5-5-5),Lightweight Bout,"December 29, 2018","Los Angeles, California, USA","Dec 13, 1978","5' 9""",2.0,14.0,16.0,BJ Penn,"70""",3.2,0.56,2.76,0.48,Orthodox,0.5,1.19,0.74,0.55,155 lbs.,"Feb 22, 1985","5' 10""",0.0,1.0,8.0,Ryan Hall,"70""",0.96,0.75,2.32,0.43,,0.9,0.31,0.0,0.16,145 lbs.
498e7b0800af226c,Douglas Silva de Andrade,3a314d9fa7c6825d,Petr Yan,d661ce4da776fc20,Petr Yan,KO/TKO,2,5:00,3 Rnd (5-5-5),Bantamweight Bout,"December 29, 2018","Los Angeles, California, USA","Jun 22, 1985","5' 7""",0.0,3.0,26.0,Douglas Silva de Andrade,"68""",4.43,0.58,3.96,0.38,Orthodox,0.0,0.65,0.65,0.5,145 lbs.,"Feb 11, 1993","5' 7""",0.0,1.0,13.0,Petr Yan,"67""",3.42,0.66,5.76,0.45,Switch,0.3,1.54,0.85,0.46,135 lbs.
819af4bbad55324d,Andrei Arlovski,3738e68d2261e60f,Walt Harris,03f982ca3735070c,NC,Overturned,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"December 29, 2018","Los Angeles, California, USA","Feb 04, 1979","6' 3""",0.0,19.0,28.0,Andrei Arlovski,"77""",2.69,0.59,3.55,0.44,Orthodox,0.3,0.52,0.79,0.36,240 lbs.,"Jun 10, 1983","6' 5""",0.0,7.0,13.0,Walt Harris,"77""",2.68,0.61,2.96,0.38,Southpaw,0.2,0.35,0.76,0.33,250 lbs.
b0e16dd491bc4fea,Cat Zingano,3ecd936bd8814108,Megan Anderson,a0e75f4a13eb73f1,Megan Anderson,KO/TKO,1,1:01,3 Rnd (5-5-5),Women's Featherweight Bout,"December 29, 2018","Los Angeles, California, USA","Jul 01, 1982","5' 6""",0.0,4.0,10.0,Cat Zingano,"68""",1.63,0.47,2.57,0.61,Southpaw,0.8,2.77,0.42,0.65,145 lbs.,"Feb 11, 1990","6' 0""",0.0,4.0,10.0,Megan Anderson,"72""",3.17,0.34,1.8,0.46,Orthodox,0.6,0.64,0.5,0.5,145 lbs.
a5ea53104392fa9f,Chad Mendes,b5b684eac99ae0a3,Alexander Volkanovski,e1248941344b3288,Alexander Volkanovski,KO/TKO,2,4:14,3 Rnd (5-5-5),Featherweight Bout,"December 29, 2018","Los Angeles, California, USA","May 01, 1985","5' 6""",0.0,5.0,18.0,Chad Mendes,"66""",2.35,0.67,2.78,0.49,Orthodox,0.3,4.13,1.0,0.55,145 lbs.,"Sep 29, 1988","5' 6""",0.0,1.0,20.0,Alexander Volkanovski,"71""",2.49,0.62,6.11,0.59,Orthodox,0.5,2.78,0.72,0.38,145 lbs.
9ee818e10dcf3b45,Ilir Latifi,e9a3aeb207578eea,Corey Anderson,5e4eec08896c9423,Corey Anderson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"December 29, 2018","Los Angeles, California, USA","Jul 28, 1983","5' 10""",0.0,7.0,15.0,Ilir Latifi,"73""",3.09,0.55,2.29,0.4,Orthodox,0.5,1.85,1.0,0.3,205 lbs.,"Sep 22, 1989","6' 3""",0.0,4.0,14.0,Corey Anderson,"79""",2.18,0.59,4.45,0.46,Orthodox,0.0,4.98,0.83,0.5,205 lbs.
